scenario,episode,step,agent_id,food_N,food_S,food_E,food_W,occ_N,occ_S,occ_E,occ_W,food_here,energy,free_cells,move,reproduce,did_reproduce,did_move
S2,4,7,5155294960,2.76,1.2617,0.0,1.4941,0,0,1,0,0.0,6.0139,3,N,False,False,True
S2,4,7,5155706480,1.5651,0.0,1.5526,0.696,0,1,0,0,0.0,2.4359,3,N,False,False,True
S2,4,7,5136612144,1.6301,1.0827,0.0,0.957,1,0,1,0,0.0,4.2572,2,S,True,True,True
S2,4,7,5155711376,1.6769,6.4308,2.2701,3.5802,0,0,0,0,5.0,7.6847,4,S,False,False,True
S2,4,7,5155299088,0.9374,0.7196,1.4758,0.0,0,0,0,1,0.0,2.7729,3,E,False,False,True
S2,4,7,5155706000,1.3304,0.0,0.0,0.4835,0,1,1,0,0.0,0.8008,2,N,False,False,True
S2,4,7,5148585200,2.5287,0.7245,1.3673,0.0,0,0,0,1,0.0,3.7348,3,N,False,False,True
S2,4,7,5155710992,1.687,3.182,1.1437,3.6189,0,0,0,1,2.1191,5.6777,3,S,False,False,True
S2,4,7,5155300336,1.7144,0.0,1.226,0.455,0,1,0,0,0.0,6.5573,3,N,False,False,True
S2,4,7,5155709936,1.4375,0.8423,1.08,1.7992,0,0,0,0,0.0,3.93,4,W,False,False,True
S2,4,7,5155715696,1.9078,0.0,2.7438,0.0,0,1,0,1,0.0,4.4354,2,N,False,False,True
S2,4,7,5155713680,0.0,0.153,1.1109,1.057,1,1,0,0,0.0,4.3835,2,E,False,False,False
S2,4,7,5149467248,0.9817,0.0,0.0,0.6474,0,1,1,0,1.3057,3.6925,2,N,False,False,True
S2,4,7,5155861904,2.9674,1.4764,-1.0,1.3057,0,0,1,1,0.0,5.0678,2,N,False,False,True
S2,4,7,5155712816,0.9497,0.0,2.2311,1.256,0,1,0,0,0.0,4.0464,3,E,False,False,False
S2,4,7,5155850096,0.0,1.057,0.0,1.0827,1,0,1,0,0.0,0.0332,2,S,False,False,True
S2,4,7,5115538768,6.6154,0.0,1.9078,0.0,0,1,0,1,0.0,1.7665,2,N,False,False,True
S2,4,7,5155712912,-1.0,0.7439,1.4337,1.1801,1,0,0,1,0.0,2.9134,2,E,False,False,True
S2,4,7,5152779408,1.0566,1.9856,0.0,0.0,0,0,1,1,0.0,2.633,2,S,False,False,True
S2,4,7,5155701008,1.226,1.9507,0.692,0.0,0,0,0,1,2.2645,5.7002,3,N,False,False,False
S2,4,7,5155709456,1.7754,2.1598,3.5802,0.0,0,0,0,1,0.0,3.3896,3,E,False,False,True
S2,4,7,5155294480,1.6203,0.7751,0.0,1.1508,0,0,1,0,0.0,2.4128,3,N,False,False,True
S2,4,7,5154638832,0.692,0.0,0.0,1.9507,0,1,1,0,0.0,6.6558,2,N,False,False,True
S2,4,7,5155855664,4.694,1.8307,2.4536,-1.0,0,1,0,1,0.0,3.9808,2,N,False,False,True
S2,4,7,5155711280,0.0,0.0,2.2645,0.0,1,1,1,1,0.0,1.3409,0,Stay,False,False,False
S2,4,7,5155301584,0.0,1.0825,0.7196,1.1176,1,0,0,0,0.0,3.6877,3,S,False,False,True
S2,4,7,5155702352,-1.0,1.5086,0.163,1.2779,1,0,1,0,2.4847,7.1375,2,S,False,False,False
S2,4,7,5151365584,3.0437,4.5034,0.0,0.0,0,0,1,1,0.0,7.4365,2,S,False,False,True
S2,4,7,5146644784,0.0,2.1479,2.1489,3.1544,1,0,0,0,0.0,5.1003,3,E,False,False,True
S2,4,7,5155717040,1.8161,1.8067,1.2991,0.0,0,0,1,1,0.0,4.8913,2,N,False,False,True
S2,4,7,5155305712,0.0,0.3688,0.0,0.0,1,0,1,1,0.0,1.5113,1,S,False,False,False
S2,4,7,5150085328,2.6283,0.0,3.5976,1.4758,0,1,0,0,0.0,5.5501,3,W,False,False,False
S2,4,7,5155291792,0.455,1.0985,0.0,0.0,0,0,1,1,0.0,2.7881,2,S,False,False,True
S2,4,7,5155710896,0.0,1.226,1.1508,1.7144,1,0,0,0,0.0,0.3304,3,S,False,False,True
S2,4,7,5155701488,-1.0,3.4194,2.272,1.8927,1,0,0,0,0.0,4.5058,3,S,False,False,True
S2,4,7,5155295248,1.1109,1.8969,1.4782,0.153,0,0,0,1,0.0,6.3559,3,N,False,False,True
S2,4,7,5155299760,0.0,0.0,1.9507,1.0985,1,1,0,0,0.0,2.0112,2,E,False,False,True
S2,4,7,5155710608,1.0637,0.9897,-1.0,0.0,0,0,1,1,1.2991,5.0619,2,N,False,False,True
S2,4,7,5155715024,0.0,2.9674,-1.0,0.986,1,0,1,0,0.0,4.6004,2,S,False,False,False
S2,4,7,5155851440,0.0,0.4546,1.7779,0.0,1,0,0,1,0.0,1.4314,2,E,False,False,True
S2,4,7,5155306768,0.0,1.0194,0.0,0.8937,1,0,1,0,0.0,3.8884,2,S,False,False,True
S2,4,7,5155712624,0.5633,0.0,0.8286,1.0297,0,1,0,0,0.0,2.125,3,W,False,False,True
S2,4,7,5155302256,2.6925,1.9667,1.256,-1.0,0,0,0,1,0.3318,6.2665,3,N,False,False,True
S2,4,7,5155707440,1.4664,1.4782,1.4941,1.1109,0,0,0,0,0.0673,5.5466,4,E,False,False,True
S2,4,7,5155293424,1.4731,2.2311,0.0,0.9497,0,0,1,0,0.0,2.6441,3,N,False,False,True
S2,4,7,5155716944,6.7631,0.0,6.6154,1.1144,0,1,0,0,1.6301,7.5646,3,N,False,False,True
S2,4,7,5155711568,1.8694,2.6839,1.1255,0.0,0,0,0,1,1.4709,6.8164,3,N,False,False,True
S2,4,7,5155711088,3.182,1.7928,3.1316,4.8169,0,0,0,0,5.0,5.8585,4,W,False,False,True
S2,4,7,5148477680,-1.0,0.5633,0.0,0.0,1,0,1,1,1.1801,3.3562,1,S,True,True,True
S2,4,7,5155304752,0.0,3.1669,3.0527,0.0,1,0,0,1,0.0,4.8242,2,S,False,False,True
S2,4,7,5155300528,1.3057,0.0,1.4764,3.0437,1,1,0,0,0.0,2.8143,2,W,False,False,True
S2,4,7,5155856912,0.0,2.2701,-1.0,1.6769,1,0,1,0,2.3324,4.4742,2,S,False,False,True
S2,4,7,5155713872,3.0527,2.3324,-1.0,3.1669,0,1,1,0,0.0,2.9173,2,N,False,False,True
S2,4,7,5155709264,0.0,0.0,1.8067,2.76,1,1,0,0,0.0,6.5652,2,E,True,True,True
S2,4,7,5155712144,0.0,-1.0,0.3688,1.7222,1,1,0,0,0.0,1.9952,2,E,False,False,True
S2,4,7,5155714448,1.7829,0.0,-1.0,2.0077,0,1,1,0,0.0,4.9879,2,W,False,False,True
S2,4,7,5155703504,0.0,0.8937,0.0,2.7395,1,0,1,0,0.0,4.1049,2,S,False,False,True
S2,4,7,5155301104,0.0,1.159,0.0,0.0,1,0,1,1,0.153,5.7391,1,S,False,False,True
S2,4,7,5155710800,0.0,1.7483,1.7364,0.0,1,0,0,1,0.0,8.0551,2,E,True,True,True
S2,4,7,5155712048,3.4819,1.4941,2.76,1.4664,0,0,0,0,1.2075,5.7255,4,N,False,False,True
S2,4,7,5155855952,0.6691,5.3975,2.1191,-1.0,0,0,1,1,3.6189,3.7794,2,S,False,False,True
S2,4,7,5150092240,0.0,0.0,1.7754,1.3304,1,1,0,0,0.0,6.2296,2,E,False,False,True
S2,4,7,5155859024,0.8921,0.651,0.696,1.1671,0,0,0,0,0.0,2.541,4,W,False,False,True
S2,4,7,5155304080,-1.0,2.4536,1.1801,4.694,1,0,1,0,0.0,7.5111,2,W,False,False,False
S2,4,7,5148580304,2.2311,0.0,1.0566,0.0,0,1,0,1,0.0,5.9379,2,N,False,False,True
S2,4,7,5155301968,2.272,0.9815,1.4709,3.4194,0,0,1,0,0.0,4.6576,3,N,False,False,True
S2,4,7,5151452880,0.0,0.7196,1.0297,-1.0,1,0,0,1,1.8307,3.9816,2,S,False,False,True
S2,4,7,5155303024,2.7009,3.5976,0.0,2.6283,0,0,1,0,0.0,3.8671,3,S,False,False,True
S2,4,8,5155709936,1.8313,1.5403,0.959,0.0,0,0,0,1,0.0,3.9112,3,N,False,False,True
S2,4,8,5155712144,0.0,-1.0,2.3328,0.572,1,1,0,0,0.0,0.933,2,E,False,False,True
S2,4,8,5155706480,0.0,0.6602,0.0,1.0678,1,0,1,0,0.0,2.4818,2,W,False,False,False
S2,4,8,5115538768,2.0657,0.5263,0.5924,3.316,0,0,1,0,3.7884,3.2082,3,W,False,False,True
S2,4,8,5155707440,2.5256,3.191,1.3758,1.3496,0,0,0,0,0.0,4.8994,4,S,False,False,True
S2,4,8,5155855664,-1.0,0.9692,0.0,-1.0,1,0,1,1,1.867,4.9796,1,S,False,False,True
S2,4,8,5155715696,0.5924,1.0601,1.1545,0.5263,1,0,0,0,0.0,4.4241,3,E,False,False,True
S2,4,8,5155856912,3.4002,7.4699,-1.0,6.7099,0,0,1,0,0.0,4.8174,3,S,False,False,False
S2,4,8,5155855952,4.5478,1.9899,0.355,-1.0,0,1,1,1,2.5705,4.8185,1,N,False,False,True
S2,4,8,5155711568,-1.0,3.0072,1.8899,0.0,1,0,0,1,0.0,6.2905,2,S,False,False,True
S2,4,8,5155713872,1.6494,0.7565,-1.0,1.1378,0,0,1,0,0.2257,4.1289,3,N,False,False,True
S2,4,8,5155710992,3.4276,6.3447,3.9014,2.5705,0,0,0,1,0.355,6.3372,3,S,False,False,False
S2,4,8,5155300528,0.8204,1.6603,0.7359,2.8739,0,0,0,0,0.2167,4.0465,4,W,False,False,True
S2,4,8,5155710608,0.0,2.4844,-1.0,0.0,1,0,1,1,0.0,4.0813,1,S,False,False,True
S2,4,8,5155700912,0.0,1.2014,0.0,2.6291,1,0,1,0,0.0,4.1326,2,W,False,False,True
S2,4,8,5151365584,1.6603,6.202,0.3399,0.7706,0,0,1,1,1.6764,7.7442,2,N,False,False,True
S2,4,8,5155301104,1.4739,1.7256,2.0699,0.0,0,0,0,1,0.0,4.7183,3,E,False,False,False
S2,4,8,5155850096,0.1796,0.0,0.0,0.0,0,1,1,1,0.0,0.0516,1,N,False,False,True
S2,4,8,5155861904,0.0,1.1866,-1.0,0.0,1,0,1,1,0.1404,5.8492,1,S,False,False,True
S2,4,8,5155295248,2.9168,1.4442,1.3496,0.0,0,0,0,1,0.0,5.1636,3,N,False,False,True
S2,4,8,5155709552,0.0,0.0,0.9105,1.2028,1,1,0,0,0.0,4.205,2,E,False,False,True
S2,4,8,5155859024,1.2786,1.6637,0.6812,3.3046,0,0,0,0,0.0,2.1679,4,W,True,True,True
S2,4,8,5155306768,0.9507,-1.0,0.0,5.0236,0,1,1,0,0.0,3.0981,2,W,False,False,False
S2,4,8,5155710896,0.2391,0.0,0.692,1.4845,0,1,0,0,0.0,0.4583,3,W,False,False,True
S2,4,8,5155851824,1.034,1.784,0.0,0.0,0,0,1,1,0.0,2.9071,2,N,False,False,True
S2,4,8,5155709264,1.1513,0.0,1.1627,0.0,0,1,0,1,0.0,3.4007,2,E,False,False,True
S2,4,8,5155709456,6.202,2.3413,6.7099,0.8509,0,0,0,0,0.7532,4.5066,4,N,False,False,False
S2,4,8,5155712624,2.6266,3.3274,0.598,2.8,0,0,0,0,0.0,1.6977,4,N,False,False,True
S2,4,8,5155712912,-1.0,1.2874,3.9361,0.7557,1,0,1,0,0.0,2.7324,2,S,False,False,True
S2,4,8,5155711376,6.7099,-1.0,7.4699,2.3413,0,1,0,0,3.6038,7.9427,3,E,False,False,True
S2,4,8,5155706000,0.0,0.3332,1.4189,0.8926,1,0,0,0,0.0,0.9391,3,E,False,False,True
S2,4,8,5155714928,1.0678,0.0,0.6602,0.6812,0,1,0,0,0.0,3.243,3,N,False,False,True
S2,4,8,5155707536,0.0,1.034,0.0,1.0816,1,0,1,1,0.0,3.9205,1,S,False,False,False
S2,4,8,5155304752,1.1378,1.8499,0.7565,1.6764,0,0,0,1,0.3399,5.6544,3,S,False,False,True
S2,4,8,5155703504,0.994,5.0236,0.9507,3.9054,0,0,0,0,0.0,3.1456,4,S,False,False,True
S2,4,8,5155291792,0.7306,1.2296,0.5752,0.0,0,0,0,1,0.0,2.297,3,S,False,False,True
S2,4,8,5151452880,2.8,0.8421,3.3274,-1.0,0,0,0,1,0.0,2.8729,3,E,True,True,True
S2,4,8,5148585200,1.881,0.92,0.0,0.0,0,0,1,1,0.0,4.4845,2,N,False,False,True
S2,4,8,5155701488,1.0742,0.0,1.1045,3.7884,0,1,0,1,0.5924,5.3996,2,E,False,False,False
S2,4,8,5155712048,1.2985,2.5256,1.0841,2.8569,0,0,0,0,0.6549,6.3754,4,S,False,False,True
S2,4,8,5148580304,0.7018,1.3606,0.0,0.0,0,0,1,1,0.0,5.9494,2,S,False,False,True
S2,4,8,5155293424,1.6637,0.7018,0.628,2.0893,0,0,0,0,0.0,2.5564,4,W,False,False,True
S2,4,8,5155851440,0.0,1.2914,0.0,0.4593,1,0,1,0,0.0,1.891,2,S,False,False,True
S2,4,8,5149467248,1.159,2.2172,0.1404,1.253,0,0,1,0,0.0,2.9038,3,S,False,False,True
S2,4,8,5155702352,-1.0,0.0,1.548,1.4509,1,1,0,0,0.0,8.5902,2,E,False,False,False
S2,4,8,5150092240,0.7706,0.8509,6.202,1.4189,1,0,0,0,0.0,5.7271,3,E,False,False,True
S2,4,8,5148583760,-1.0,0.0,-1.0,1.548,1,1,1,0,0.0,6.1091,1,Stay,False,False,False
S2,4,8,5155716944,-1.0,3.316,2.0657,0.0,1,0,0,1,3.9361,7.8467,2,S,False,False,False
S2,4,8,5155299088,2.0967,0.0,0.0,0.7276,0,1,1,0,0.0,2.6621,2,N,False,False,True
S2,4,8,5150085328,2.8013,1.4189,0.7706,0.0,0,0,1,1,0.0,4.5181,2,N,False,False,True
S2,4,8,5155300336,0.0,1.4845,0.2391,0.824,1,0,0,0,0.0,5.9282,3,S,False,False,False
S2,4,8,5141871696,1.4509,1.0841,0.0,1.2985,0,0,1,0,1.0816,5.4395,3,N,False,False,True
S2,4,8,5155305712,1.4189,0.0,0.8509,0.3332,0,1,0,0,0.0,0.4793,3,N,False,False,False
S2,4,8,5155299760,0.0,0.0,1.5042,0.5752,1,1,0,0,0.0,2.5277,2,E,True,True,True
S2,4,8,5152779408,0.6996,-1.0,0.6276,0.0,0,1,0,1,0.0,3.06,2,N,False,False,True
S2,4,8,5154638832,0.692,1.5042,1.1104,0.0,0,0,0,1,0.0,4.9846,3,S,False,False,False
S2,4,8,5155711088,2.5705,3.4722,6.3447,-1.0,1,0,0,1,1.9899,6.4818,2,E,False,False,True
S2,4,8,5155701008,0.0,0.0,0.0,0.0,1,1,1,1,0.0,6.9328,0,Stay,False,False,False
S2,4,8,5155304080,-1.0,2.6266,2.0243,1.867,1,0,0,1,0.0,6.4791,2,S,False,False,False
S2,4,8,5155861232,1.1627,1.1706,-1.0,0.0,0,0,1,1,0.0,3.9729,2,N,False,False,False
S2,4,8,5155710800,0.0,0.0,0.0,1.784,1,1,1,0,0.0,3.9264,1,W,False,False,True
S2,4,8,5155714448,0.0,1.159,1.1706,1.9213,1,0,0,0,0.0,4.966,3,S,False,False,True
S2,4,8,5155303024,0.9464,0.0,1.6764,0.0,0,1,1,1,0.7706,4.8887,1,N,False,False,True
S2,4,8,5155301584,0.9105,0.8622,0.6565,0.0,0,0,0,1,0.0,3.0007,3,N,False,False,False
S2,4,8,5155294960,1.0841,1.3758,0.0,2.5256,0,0,1,0,0.0,6.5391,3,S,False,False,True
S2,4,8,5155863056,3.316,0.0,0.5263,1.13,0,1,0,0,0.0,1.5223,3,W,False,False,False
S2,4,8,5136612144,0.0,0.0,0.1796,0.0,1,1,0,1,0.0,1.7536,1,E,False,False,False
S2,4,8,5155712336,1.13,2.6291,0.0,0.0,0,0,1,1,0.0,4.6408,2,N,False,False,True
S2,4,8,5155853936,0.7557,1.0016,1.2874,0.0,0,0,0,1,0.0,1.0543,3,E,False,False,False
S2,4,8,5148477680,2.0243,0.598,0.0,2.6266,0,0,1,0,0.0,0.8738,3,N,False,False,True
S2,4,8,5155711280,1.4845,0.5752,0.0,0.7306,0,0,1,0,0.0,0.3089,3,N,False,False,False
S2,4,8,5155294480,2.0699,0.6556,0.0,1.7256,0,0,1,0,0.0,2.5186,3,N,False,False,True
S2,4,8,5155712816,1.1227,0.994,0.0,1.429,0,0,1,0,0.0,3.0144,3,W,False,False,True
S2,4,8,5155301968,-1.0,1.1045,0.0,1.0742,1,0,1,0,0.0,4.9661,2,S,False,False,True
S2,4,8,5155717040,1.548,1.1513,0.0,0.0,0,0,1,1,0.0,4.6971,2,N,False,False,True
S2,4,8,5155713968,0.0,0.0,1.4739,1.2014,1,1,0,0,0.0,4.6862,2,E,False,False,True
S2,4,8,5155715024,1.1706,0.1404,-1.0,1.159,0,1,1,0,0.0,3.5684,2,N,False,False,True
S2,4,8,5155302256,4.9566,1.7581,2.3275,-1.0,0,0,0,1,0.0,6.6737,3,N,False,False,True
S2,4,8,5146644784,1.0016,1.2361,0.0,1.1931,0,0,1,0,0.0,5.1972,3,S,False,False,True
S2,4,8,5155713680,1.0601,1.4739,0.0,0.0,0,0,1,1,0.0,3.3515,2,S,False,False,False
S2,4,9,5115538768,1.1091,0.0,4.603,0.0,1,1,0,1,0.489,4.3615,1,E,False,False,True
S2,4,9,5155850096,0.1796,0.0,0.0,0.0,0,1,1,1,0.0,0.0516,1,N,False,False,False
S2,4,9,5155709264,0.0,0.0,-1.0,0.8531,1,1,1,0,0.0,2.8513,1,Stay,False,False,False
S2,4,9,5155293424,2.057,1.2957,0.6843,8.0,0,0,0,0,0.0,3.1024,4,W,False,False,False
S2,4,9,5148580304,1.3629,1.1237,0.0,1.167,0,0,1,0,0.0,5.0881,3,N,False,False,True
S2,4,9,5155713872,0.0,1.2245,-1.0,0.9089,1,0,1,0,0.0,3.9205,2,S,False,False,True
S2,4,9,5155715696,0.0,0.0898,3.0299,1.0578,1,1,0,0,0.0,3.6617,2,E,False,False,False
S2,4,9,5155711088,0.0,2.1388,0.4776,3.4593,1,0,1,0,3.5177,6.9805,2,S,False,False,True
S2,4,9,5155291792,0.6324,0.0,1.3758,0.0,0,1,0,1,0.0,2.0352,2,E,False,False,True
S2,4,9,5155712336,0.0,1.1012,0.0,1.1746,1,0,1,0,0.0,3.8106,2,S,False,False,False
S2,4,9,5155711568,1.4311,3.0299,1.4715,0.0,0,0,0,1,0.1802,6.8274,3,S,False,False,True
S2,4,9,5155712912,0.7195,0.0,0.489,0.0,0,1,1,1,0.0,2.4413,1,N,False,False,True
S2,4,9,5155303024,0.0469,1.9213,0.0,0.0,1,0,1,1,0.0,3.8254,1,S,False,False,True
S2,4,9,5155709936,0.364,0.9552,1.7835,0.0,1,0,0,1,0.0,3.9283,2,S,False,False,True
S2,4,9,5155707440,1.1529,0.0,1.6077,1.8242,0,1,0,0,0.364,5.7145,3,W,False,False,True
S2,4,9,5155301968,1.1662,0.0,0.1802,0.0,0,1,1,1,0.0,4.0454,1,N,False,False,True
S2,4,9,5155701488,1.2472,1.0578,0.0,4.603,0,0,1,0,0.0,4.9601,3,W,False,False,False
S2,4,9,5148585200,1.8242,1.0699,0.0,0.0,0,0,1,1,0.0,4.4366,2,N,False,False,False
S2,4,9,5155299088,1.0705,0.7054,0.0,1.2834,0,0,1,0,0.0,3.1944,3,N,False,False,True
S2,4,9,5146644784,1.2124,4.0588,0.0,2.4939,0,0,1,0,0.0,4.3618,3,N,False,False,True
S2,4,9,5155712816,2.5005,3.0855,0.7759,1.9311,0,0,0,0,0.0,2.8085,4,S,False,False,True
S2,4,9,5155851824,0.0,0.7544,1.3243,1.2571,1,0,0,0,0.0,2.3277,3,S,False,False,True
S2,4,9,5155863056,0.489,0.0,0.6993,0.0,1,1,0,1,0.0,0.4903,1,E,False,False,True
S2,4,9,5155713968,0.0,0.0,1.6172,1.1102,1,1,0,0,0.0,4.1908,2,E,False,False,True
S2,4,9,5155711376,0.0,-1.0,-1.0,5.3654,1,1,1,0,4.6429,8.1492,1,W,False,False,True
S2,4,9,5155300528,1.1883,0.0,1.199,2.1092,0,1,0,0,0.0469,5.0322,3,W,False,False,False
S2,4,9,5155294480,1.6172,0.6767,0.0,0.0,0,0,1,1,0.0,3.0527,2,N,False,False,False
S2,4,9,5155706000,1.0766,0.0,1.3184,0.3608,0,0,0,0,0.0,1.1382,4,E,False,False,True
S2,4,9,5148583760,-1.0,0.9893,-1.0,0.0,1,0,1,1,0.0,5.0771,1,S,False,False,True
S2,4,9,5155710896,0.0,0.0,0.2647,0.801,1,0,0,0,0.0,0.8191,3,W,False,False,True
S2,4,9,5150092240,3.3983,0.0,0.0,1.3184,0,1,1,0,3.375,6.3767,2,N,False,False,True
S2,4,9,5155855952,1.0151,3.7072,3.6006,-1.0,0,0,0,1,1.7208,5.6498,3,S,False,False,True
S2,4,9,5155709552,0.0,0.0,1.0656,1.014,1,1,0,0,0.0,3.2425,2,E,False,False,True
S2,4,9,5155710800,0.7544,2.0943,0.9583,0.0,0,0,0,1,0.0,3.8931,3,N,False,False,False
S2,4,9,5155703504,0.8021,-1.0,0.0,4.3346,0,1,1,0,2.1966,4.3115,2,N,False,False,True
S2,4,9,5155716944,-1.0,0.489,2.2387,0.7195,1,1,0,0,1.1091,9.6417,2,E,False,False,True
S2,4,9,5155295248,0.0,1.2057,1.8124,1.2331,1,0,0,0,0.0898,5.9259,3,S,False,False,True
S2,4,9,5155712624,0.0,0.5125,0.3478,0.0,1,0,0,1,0.0,2.9528,2,S,False,False,True
S2,4,9,5155700912,1.1012,0.865,0.9995,0.0,0,0,0,1,0.0,4.9032,3,N,False,False,True
S2,4,9,5155855664,3.0359,2.973,0.0,-1.0,0,0,1,1,0.0,3.9209,2,N,False,False,True
S2,4,9,5155857584,0.0,1.014,0.0,0.7482,1,0,1,0,0.0,0.4846,2,S,False,False,True
S2,4,9,5155299760,0.0,0.0,0.9006,0.0,1,1,0,1,0.0,1.4832,1,E,False,False,True
S2,4,9,5155861904,1.4832,0.0,-1.0,0.0,0,1,1,1,0.0,4.834,1,N,False,False,True
S2,4,9,5151365584,1.199,3.3983,1.3108,0.0,0,0,0,1,0.0,6.8237,3,S,False,False,False
S2,4,9,5155304752,1.6438,6.8829,3.5732,3.375,0,0,0,1,0.0,5.3414,3,S,False,False,True
S2,4,9,5155301584,0.0,1.0352,0.8295,0.5512,1,0,0,0,0.0,1.9687,3,S,False,False,True
S2,4,9,5155715024,0.0,0.8867,-1.0,1.1662,1,0,1,0,0.0,2.9933,2,S,False,False,True
S2,4,9,5155302256,3.6452,1.5077,8.0,-1.0,0,0,0,1,2.1296,7.1339,3,E,False,False,True
S2,4,9,5155707536,0.0,0.0,1.1124,2.3424,1,1,0,0,0.0,2.8885,2,E,False,False,True
S2,4,9,5155712144,1.0239,-1.0,2.5143,0.3596,0,1,0,0,0.0,2.0472,3,E,False,False,True
S2,4,9,5155304080,-1.0,0.0,0.0,3.0359,1,1,1,0,0.0,5.4471,1,W,False,False,False
S2,4,9,5152779408,0.0,0.785,0.6323,1.1237,1,0,0,0,0.0,2.1156,3,W,False,False,True
S2,4,9,5148477680,-1.0,0.3478,0.9287,0.0,1,0,0,1,0.0,1.6914,2,S,False,False,True
S2,4,9,5155714928,1.3744,0.8216,0.0,1.2381,0,0,1,0,0.0,2.6301,3,N,False,False,True
S2,4,9,5155717040,-1.0,1.1124,0.0,0.0,1,0,1,1,0.0,4.2737,1,S,False,False,False
S2,4,9,5154638832,0.865,0.0,1.2834,0.0,0,1,0,1,0.0,3.9526,2,E,False,False,True
S2,4,9,5155713680,1.2331,0.0,1.2057,0.1833,0,1,0,0,0.0,2.3195,3,N,False,False,True
S2,4,9,5155853936,0.9287,1.1746,0.0,0.3478,0,0,1,0,0.0,0.0223,3,S,False,False,True
S2,4,9,5149467248,0.7538,0.9089,0.0,0.9934,0,0,1,0,0.0,3.5082,3,W,False,False,True
S2,4,9,5155710608,0.9893,0.0,-1.0,1.3243,0,1,1,0,0.0,4.7175,2,N,False,False,False
S2,4,9,5155864208,2.973,1.0151,0.5004,-1.0,0,0,1,1,0.0,0.6918,2,N,False,False,True
S2,4,9,5151452880,0.5125,2.033,1.3661,0.0,0,0,0,1,0.5004,2.9442,3,S,False,False,True
S2,4,9,5136612144,0.0,0.9995,0.0,1.1012,1,0,0,0,0.0,0.7216,3,S,False,False,True
S2,4,9,5155714448,1.1662,0.7538,0.8867,1.5754,0,0,0,0,0.0,4.0998,4,N,False,False,True
S2,4,9,5155702352,-1.0,0.0,0.0,0.0,1,1,1,1,0.0,7.5582,0,Stay,False,False,False
S2,4,9,5155712048,2.1029,1.1529,1.4808,1.8124,0,0,0,0,0.0,6.5939,4,N,False,False,True
S2,4,9,5155861232,0.0,0.0,-1.0,0.9583,1,1,1,0,0.0,2.9409,1,W,False,False,True
S2,4,9,5155710992,3.6006,3.5177,1.0744,3.7072,0,1,1,0,0.0,5.6602,2,N,False,False,True
S2,4,9,5155301104,0.0,1.8986,0.0,0.0,1,0,1,1,0.0,3.6863,1,S,False,False,True
S2,4,9,5155306768,1.1237,-1.0,0.785,2.1966,0,1,0,1,0.0,2.0661,2,E,False,False,True
S2,4,9,5155711280,1.4845,0.5752,0.0,0.7306,0,0,1,0,0.0,0.3089,3,N,False,False,False
S2,4,9,5155706480,1.1102,0.8332,0.0,0.0,0,0,1,1,0.0,1.4498,2,N,False,False,True
S2,4,9,5155856912,3.5732,4.6429,-1.0,6.8829,0,1,1,0,0.0,3.7854,2,Stay,False,False,False
S2,4,9,5155853648,1.4897,0.4776,1.4516,0.0,0,1,0,1,1.0744,2.6622,2,N,False,False,True
S2,4,9,5155859024,1.0744,2.057,0.6066,3.5177,1,0,0,1,0.4776,2.6622,2,E,True,True,True
S2,4,9,5155305712,1.4189,0.0,0.8509,0.3332,0,1,0,0,0.0,0.4793,3,N,False,False,False
S2,4,9,5155300336,0.8216,0.0,0.4121,0.997,0,1,0,0,0.0,4.8962,3,W,False,False,True
S2,4,9,5141871696,-1.0,2.3424,0.0,2.0629,1,0,1,0,0.0,4.7704,2,S,False,False,True
S2,4,9,5155294960,1.4808,1.6077,0.0,1.1529,0,0,1,0,0.0,5.575,3,S,False,False,True
S2,4,9,5155851440,0.5512,-1.0,1.0352,0.8006,0,1,0,0,0.0,1.7722,3,E,False,False,False
S2,4,9,5155709456,3.375,2.5143,6.8829,1.0239,1,0,0,0,0.0,4.2278,3,E,False,False,False
S2,4,9,5155701008,0.2647,0.0,0.0,0.0,0,1,1,0,0.0,5.9008,2,N,False,False,True
S2,4,9,5150085328,2.1092,1.0766,0.0,0.0,0,0,1,1,0.0,5.3838,2,N,False,False,True
S2,4,10,5152779408,1.1906,0.5862,0.5961,0.0,0,0,0,1,0.0,1.7841,3,N,False,False,True
S2,4,10,5155301104,0.9103,1.6698,0.8497,1.0062,0,0,0,0,0.0,3.8156,4,S,False,False,True
S2,4,10,5155301584,0.5667,-1.0,2.2412,0.0,0,1,0,1,0.0,1.5782,2,E,False,False,True
S2,4,10,5155701008,0.5851,1.3532,1.038,0.3368,0,0,0,0,0.0,3.9533,4,S,False,False,True
S2,4,10,5149467248,1.599,1.372,0.8746,1.3613,0,0,0,0,0.0,2.7679,4,N,False,False,True
S2,4,10,5155703504,1.34,3.2319,0.0,4.2514,0,0,1,0,0.0,3.2193,3,W,True,True,False
S2,4,10,5155713872,0.9571,1.1025,-1.0,1.4838,0,0,1,0,0.0,3.3288,3,W,False,False,False
S2,4,10,5155707440,1.6956,0.0,1.6799,0.0,0,1,0,1,0.0,5.3638,2,N,False,False,True
S2,4,10,5155711376,4.0559,-1.0,6.4457,0.0,1,1,0,1,2.5384,8.3144,1,E,False,False,True
S2,4,10,5150092240,0.0,4.8233,1.8168,0.0,1,0,0,1,0.5713,6.8964,2,S,False,False,True
